9d487a66-e5c2-4651-a010-4f6638b8550a	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.180
e84203d8-fd38-4131-9ea3-f4d2c5cb42ae	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.181
c9fa3bbc-f844-4b9f-affb-87f08a97170a	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.182
642b70d1-7dc3-47b4-b971-92edb4aa6dc3	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.21
19d1457d-495e-4b18-900f-0c9d6af732ac	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.183
395b2f7b-333b-4e64-a5d3-b11318e7b685	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.184
540142f8-f1e3-445b-a55f-940de429aaa8	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.185
9f476c84-0761-4395-bf13-b60a1b91f316	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.173
f0a67b62-1c0c-4f20-86b7-690f2fecb9ff	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.174
abfde93c-3c61-4534-985d-43c3598fb20f	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.175
041df6f7-ff3e-41b0-a346-a0acf16d25a9	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.176
153be3fb-5f3d-4149-b248-d0a8ba7d42fd	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.177
3a28d516-cf17-45e7-b778-5fc6401dc95b	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.19
c9ad1496-b10e-41cf-84a1-2709801c4f54	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.178
2ad19ea8-ba80-469a-8648-77175a093dfb	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.3
4a5465ab-7fe8-421c-9da9-379e5dbad89c	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.20
de7324a1-c45f-43d9-8915-773e64ed6f75	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.28
d5fc893f-d183-490a-8dbc-1e423eced357	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.29
2a610125-57d5-4666-8f43-db570166a884	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.30
3c634fc8-6354-4964-9473-c80d738ddb74	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.31
37e088af-5140-462a-a489-97d98d18c099	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.22
8ef9d7c7-0ff2-4125-aa77-081d63feb2a3	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.23
1b132c51-6367-464e-89cd-6323c47f7475	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.24
2a0f2abd-f135-477f-9ea9-5bbd9d90a888	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.25
b75099de-6124-4d8c-85e5-d44ef7e4d7d7	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.26
127db592-d101-484e-ae28-f4536d64e1ed	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.27
9a6e41ac-c8b2-4fa6-814f-b5cc80576f35	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.35
d7d9b4a7-fa8a-464c-af5f-631599ae21ea	identifier	urn:ietf:rfc:3986	urn:oid:2.16.840.1.113883.18.36
